date_created,borough,block,lot,current_uses,total_area,structure_completed,number_structures,total_gross_area_structures,ratio_building_to_floor_area,allowable_building_to_floor_area,land_use_category,community_board,census_tract,census_block,school_dist,council_district,fire_comp,police_prct,major_use,number_of_easements,commercial_floor_area,residential_floor_area,office_floor_area,retail_floor_area,garage_floor_area,storage_floor_area,factory_floor_area,other_floor_area,num_floors,residential_units,residential_and_non-residential_units,lot_front,lot_depth,bldg_front,bldg_depth,proximity_code,irr_lot_code,lot_type_code,bsmt_code,assess_land,exempt_land,exempt_tot,year_alter_1,year_alter_2,zone_dist_1,bin,structure_completed_2,new_zone_dist,assess_range
2013-12-11,4,12495,65,"ELEMENTARY SCHOOL, PLAYGRND/SPORTS AREA",92060,1966,5,165600,1.8,2.43,8,412,334.02,1000,28,28,L155,113,W1,0,165600,0,0,0,0,0,0,165600,3.0,0,0,260.0,323.0,184.0,300.0,0,Y,5,5,769500.0,769500.0,14342400.0,0,0,R6,4000000,Yes,Residential,high
2013-12-11,4,12495,166,"ELEMENTARY SCHOOL, PARK",108900,1963,1,94794,0.87,2.43,8,412,334.02,3000,28,28,L155,113,W1,0,94794,0,0,0,0,0,0,94794,3.0,4,5,273.0,367.0,243.0,288.0,0,Y,5,5,1138500.0,1138500.0,5726700.0,0,0,R6,4270056,Yes,Residential,high
2013-12-11,4,12495,175,BRANCH LIBRARY,21780,1970,1,6688,0.31,2.43,8,412,334.02,4000,28,28,L155,113,P8,0,6688,0,0,0,0,0,0,6688,1.0,0,0,220.0,169.0,147.0,86.0,0,Y,5,5,205650.0,205650.0,664200.0,0,0,R6,4270057,Yes,Residential,high
2013-12-11,4,12495,260,RECREATIONL FACILITY,362461,1972,1,3025,0.01,0.0,9,412,334.02,5000,28,28,L155,113,Q1,0,3025,0,0,0,0,0,0,3025,1.0,0,0,167.0,635.0,65.0,65.0,0,Y,5,5,3091050.0,3091050.0,3225150.0,0,0,PARK,4270058,Yes,Park,high
2013-12-11,4,12495,270,"INTERMEDIATE SCHOOL, PARK",161277,1966,1,304128,1.89,2.43,8,412,334.02,5000,28,28,L155,113,W1,0,304128,0,0,0,0,0,0,304128,4.0,0,0,263.0,494.0,198.0,384.0,0,Y,5,5,1524150.0,1524150.0,15789600.0,0,0,R6,4270059,Yes,Residential,high
2013-12-11,4,12599,6,COMMUNITY GARDEN,4273,0,0,0,0.0,2.0,10,412,394,1005,29,27,E317,113,G7,0,0,0,0,0,0,0,0,0,0.0,0,0,50.0,85.17,0.0,0.0,0,N,5,5,40206.0,0.0,0.0,0,0,R5D,4000000,No,Residential,medium
2013-12-11,4,12617,40,FIREHOUSE,5700,1932,1,6480,1.14,0.9,8,412,394,1000,29,27,E317,113,Y1,0,6480,0,0,0,0,0,0,6480,2.0,0,0,50.0,114.0,36.0,90.0,0,N,5,5,81900.0,81900.0,367650.0,2009,0,R4A,4271743,Yes,Residential,medium
2013-12-11,4,12672,1,"ELEMENTARY SCHOOL, PARK",138964,1940,2,49410,0.36,0.6,8,412,376,5000,29,27,E317,113,W1,0,49410,0,0,0,0,0,0,49410,3.0,0,0,359.0,250.0,183.0,90.0,0,Y,5,5,1197000.0,1197000.0,5058900.0,2000,0,R3A,4273142,Yes,Residential,high
2013-12-11,4,12675,59,PUMPING STATION,10000,0,1,0,0.0,0.6,7,412,376,3006,29,27,E317,113,U9,0,0,0,0,0,0,0,0,0,0.0,0,0,100.0,100.0,0.0,0.0,0,N,5,5,0.0,0.0,0.0,0,0,R3A,4000000,No,Residential,low
2013-12-11,4,12723,76,INTERMEDIATE SCHOOL,122200,1957,1,122080,1.0,0.5,8,412,352,1013,29,27,L158,113,W1,0,122080,0,0,0,0,0,0,122080,4.0,0,0,487.0,302.0,436.0,70.0,0,Y,5,5,1197000.0,1197000.0,10069200.0,2000,0,R2,4274083,Yes,Residential,high
2013-12-11,4,12728,41,PUMPING STATION,10592,0,0,0,0.0,0.5,7,412,352,1000,29,27,L158,113,U9,0,0,0,0,0,0,0,0,0,0.0,0,0,100.0,105.92,0.0,0.0,0,N,5,5,0.0,0.0,0.0,0,0,R2,4594677,No,Residential,low
2013-12-11,4,12820,1,"ELEMENTARY SCHOOL, PLAYGROUND",211600,1947,3,83224,0.39,0.5,8,413,614,1012,29,27,L165,105,W1,0,83224,0,500,0,0,0,0,82724,2.0,0,0,460.0,460.08,202.0,206.0,0,Y,5,5,2047050.0,2047050.0,7515000.0,0,0,R2A,4276382,Yes,Residential,high
2013-12-11,4,12927,28,ELEMENTARY SCHOOL,60280,1928,1,53100,0.88,0.5,8,413,626,1000,29,31,L158,105,W1,0,53100,0,0,0,0,0,0,53100,3.0,0,0,314.42,191.0,179.0,182.0,0,N,5,5,504000.0,504000.0,3934350.0,0,0,R2,4278380,Yes,Residential,high
2013-12-11,4,12961,10,EMERGENCY MEDICL STN,14250,2004,2,5990,0.42,2.0,8,413,626,2009,29,31,L158,105,Y1,0,5990,0,0,0,0,0,0,5990,1.0,0,1,140.0,107.92,140.0,42.0,0,Y,5,5,186300.0,186300.0,901800.0,0,0,R5D,4279279,Yes,Residential,high
2013-12-11,4,12973,1,ELEMENTARY SCHOOL,36900,2002,2,78380,2.12,0.6,8,413,618,2007,29,31,E314,105,W1,0,78380,0,0,0,0,0,0,78380,4.0,0,1,225.07,213.61,0.0,0.0,0,Y,3,5,580500.0,580500.0,9283050.0,0,0,R3-2,4529511,Yes,Residential,high
2013-12-11,4,12993,118,ELEMENTARY SCHOOL,72000,1927,1,99000,1.38,0.6,8,412,352,2003,29,31,E311,113,W1,0,99000,0,0,0,0,0,0,99000,3.0,0,1,200.0,360.0,175.0,60.0,0,N,5,5,607500.0,607500.0,4081500.0,1973,0,R3A,4279864,Yes,Residential,high
2013-12-11,4,13028,1,PARK,179000,1961,1,600,0.0,0.0,9,412,328,1001,29,31,E311,113,Q1,0,600,0,0,0,0,0,0,600,1.0,0,0,936.25,202.0,20.0,30.0,0,Y,3,5,1096650.0,1096650.0,1344150.0,0,0,PARK,4280350,Yes,Park,high
2013-12-11,4,13057,56,ACADEMIC HIGH SCHOOL,550000,1963,1,285170,0.52,0.6,8,412,330,1008,29,31,E311,113,W1,0,285170,0,0,0,0,0,0,285170,3.0,0,0,430.0,999.0,282.0,575.0,0,Y,5,5,5445000.0,5445000.0,19360800.0,0,0,R3-1,4000000,Yes,Residential,high
2013-12-11,4,13071,66,NO USE-VACANT LAND,600,0,0,0,0.0,0.6,11,413,682,2001,29,31,E311,105,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,6.0,100.0,0.0,0.0,0,N,3,5,927.0,0.0,0.0,0,0,R3X,4000000,No,Residential,low
2013-12-11,4,13102,1,PUMPING STATION,32370,0,2,0,0.0,0.6,7,413,358,1001,29,31,L158,105,U9,0,0,0,0,0,0,0,0,0,0.0,0,0,166.0,195.0,0.0,0.0,0,N,3,5,0.0,0.0,0.0,0,0,R3A,4000000,No,Residential,low
2013-12-11,4,13105,7,BRANCH LIBRARY,14700,1964,1,9100,0.62,0.6,8,413,630,1005,29,31,L158,105,P8,0,9100,0,0,0,0,0,0,9100,1.0,0,0,80.0,157.0,69.0,130.42,0,Y,5,5,154800.0,154800.0,717750.0,1986,0,R3A,4281443,Yes,Residential,medium
2013-12-11,4,13170,12,ELEMENTARY SCHOOL,100000,1930,1,79200,0.79,0.5,8,413,646,2006,29,31,L158,105,W1,0,79200,0,0,0,0,0,0,79200,3.0,0,0,500.0,200.0,180.0,100.0,0,N,3,5,1057500.0,1057500.0,3744900.0,0,0,R2A,4283015,Yes,Residential,high
2013-12-11,4,13222,1,ELEMENTARY SCHOOL,92000,1925,1,13334,0.14,0.5,8,413,638,1008,29,31,E314,105,W1,0,13334,0,0,0,0,0,0,13334,2.0,0,1,460.0,200.0,226.0,59.0,0,N,3,5,918000.0,918000.0,2466000.0,0,0,R2,4000000,Yes,Residential,high
2013-12-11,4,13231,47,"PARK, ROAD/HIGHWAY",21760,1931,1,1125,0.05,0.0,9,413,638,1006,29,31,E314,105,Q2,0,1125,0,0,0,0,0,0,1125,1.0,0,0,128.0,154.0,25.0,45.0,0,Y,5,5,198000.0,198000.0,336600.0,0,0,PARK,4000000,Yes,Park,high
2013-12-11,4,13265,30,POLICE STATION,126929,2004,1,19024,0.15,0.6,8,413,654,1000,29,31,E314,105,Y2,0,19024,0,0,0,0,0,0,19024,0.0,0,1,751.34,176.1,0.0,0.0,0,N,5,5,280350.0,280350.0,2595600.0,0,0,R3-2,4518258,Yes,Residential,high
2013-12-11,4,13265,50,ROAD/HIGHWAY,17000,0,0,0,0.0,0.6,11,413,654,1000,29,31,E314,105,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,50.0,340.0,0.0,0.0,0,Y,5,5,1775.0,0.0,0.0,0,0,R3-2,4000000,No,Residential,low
2013-12-11,4,13296,14,OTHER TRANS FACILITY,194120,1952,1,151068,0.78,0.0,10,413,306,1014,29,31,L155,105,G2,1,151068,0,16875,0,0,0,0,134193,1.0,0,1,409.0,445.0,270.0,397.0,0,Y,5,5,2173500.0,2173500.0,8876250.0,0,0,M1-1,4000000,Yes,Manufacturing,high
2013-12-11,4,13298,11,OTHER TRANS FACILITY,53500,0,0,0,0.0,0.0,10,413,306,1016,29,31,L155,105,G7,0,0,0,0,0,0,0,0,0,0.0,0,0,320.0,171.0,0.0,0.0,0,Y,3,5,1200285.0,1200285.0,1200285.0,0,0,M1-1,4000000,No,Manufacturing,high
2013-12-11,4,13307,91,TRANSL HSG - FAMILY,46370,1989,1,21000,0.45,0.6,8,413,320,3006,29,31,E311,105,N2,0,21000,0,0,0,0,0,0,21000,2.0,0,0,335.0,93.0,320.0,75.0,0,Y,3,5,589500.0,589500.0,2115000.0,0,0,R3-2,4285433,Yes,Residential,high
2013-12-11,4,13331,1,"EDUCATIONAL FACILITY, PLAYGROUND",175127,1962,2,160000,0.91,0.6,8,413,320,1027,29,31,E311,105,W1,0,160000,0,0,0,0,0,0,160000,3.0,0,0,226.0,744.0,479.83,159.33,0,Y,3,5,1966050.0,1966050.0,12377700.0,1973,0,R3-2,4285682,Yes,Residential,high
2013-12-11,4,13344,32,NO USE-VACANT LAND,2605,0,0,0,0.0,0.6,11,413,320,3000,29,31,E311,105,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,26.42,100.0,0.0,0.0,0,N,5,5,1860.0,0.0,0.0,0,0,R3-2,4000000,No,Residential,low
2013-12-11,4,13353,20,ELEMENTARY SCHOOL,97000,1926,1,69000,0.71,0.6,8,413,320,3005,29,31,E311,105,W1,0,69000,0,0,0,0,0,0,69000,4.0,0,0,200.0,485.0,65.0,185.0,0,N,3,5,1093500.0,1093500.0,3610350.0,0,0,R3-2,4000000,Yes,Residential,high
2013-12-11,4,13361,2,COMMUNITY PARK,35167,0,0,0,0.0,0.0,9,413,320,4000,29,31,E311,105,Q0,0,0,0,0,0,0,0,0,0,0.0,0,0,478.0,335.0,0.0,0.0,0,Y,5,5,29359.0,29359.0,29359.0,0,0,PARK,4000000,No,Park,medium
2013-12-11,4,13361,100,"COMMUNITY PARK, ROAD/HIGHWAY",680000,0,1,100,0.0,0.0,9,413,320,4000,29,31,E311,105,Q1,0,100,0,0,0,0,0,0,100,0.0,0,0,263.0,1326.0,0.0,0.0,0,Y,5,5,6998850.0,6998850.0,6998850.0,0,0,PARK,4286092,No,Park,high
2013-12-11,4,13361,150,COMMUNITY PARK,130000,0,0,0,0.0,0.0,9,413,320,4000,29,31,E311,105,Q0,0,0,0,0,0,0,0,0,0,0.0,0,0,292.0,286.0,0.0,0.0,0,Y,5,5,64302.0,64302.0,64302.0,0,0,PARK,4000000,No,Park,medium
2013-12-11,4,13361,200,FIREHOUSE,5433,1951,1,5696,1.05,0.6,8,413,320,4000,29,31,E311,105,Y1,0,5696,0,0,0,0,0,0,5696,2.0,0,0,50.0,108.67,32.0,89.0,0,N,3,5,70650.0,70650.0,368100.0,0,0,R3-2,4286093,Yes,Residential,medium
2013-12-11,4,13430,2,"NO USE-RES STRUCTURE, FINAL COMMITMNT-DISP, IN USE-TENANTED, LONG-TERM AGREEMENT",467383,1971,1,305980,0.65,0.0,6,413,320,2014,29,31,E311,105,E1,0,305980,0,41032,0,0,0,264948,0,1.5,0,3,738.0,847.0,308.0,192.0,0,Y,5,5,5220000.0,5220000.0,5220000.0,0,0,M1-1,4442303,Yes,Manufacturing,high
2013-12-11,4,13432,65,NO USE-VACANT LAND,1939,0,0,0,0.0,0.0,11,413,320,2000,29,31,E311,105,V1,0,0,0,0,0,0,0,0,0,0.0,0,0,47.58,40.75,0.0,0.0,0,Y,5,5,40230.0,0.0,0.0,0,0,M1-1,4000000,No,Manufacturing,medium
2013-12-11,4,13433,53,NO USE-VACANT LAND,4000,0,0,0,0.0,0.0,11,413,320,2000,29,31,E311,105,V1,0,0,0,0,0,0,0,0,0,0.0,0,0,40.0,100.0,0.0,0.0,0,N,5,5,82994.0,0.0,0.0,0,0,M1-1,4000000,No,Manufacturing,medium
2013-12-11,4,13433,69,NO USE-VACANT LAND,5200,0,0,0,0.0,0.0,11,413,320,2000,29,31,E311,105,V1,0,0,0,0,0,0,0,0,0,0.0,0,0,40.0,107.0,0.0,0.0,0,Y,5,5,107894.0,0.0,0.0,0,0,M1-1,4000000,No,Manufacturing,medium
2013-12-11,4,13484,6,PUMPING STATION,48000,0,0,0,0.0,0.6,7,413,680,3010,29,31,E311,105,U9,0,0,0,0,0,0,0,0,0,0.0,0,0,240.0,200.0,0.0,0.0,0,N,3,5,0.0,0.0,0.0,0,0,R3-1,4000000,No,Residential,low
2013-12-11,4,13485,15,SECTION STATION,28979,1965,2,13500,0.47,0.6,5,413,680,3009,29,31,E311,105,K1,0,13500,0,0,8000,0,0,0,5500,1.0,0,4,290.0,100.0,200.0,84.0,0,N,5,5,463500.0,223731.0,347977.0,0,0,R3-1,4286887,Yes,Residential,high
2013-12-11,4,13495,1,ROAD/HIGHWAY,2660,0,0,0,0.0,0.6,11,413,680,3005,29,31,E311,105,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,35.0,76.0,0.0,0.0,0,N,3,5,1781.0,0.0,0.0,0,0,R3-1,4287154,No,Residential,low
2013-12-11,4,13538,3,"PARK, WASTEWATER PUMPING",1040000,1945,1,4000,0.0,0.0,9,413,690,2000,29,31,E314,105,Q0,0,4000,0,0,0,4000,0,0,0,1.0,0,1,920.0,828.0,50.0,80.0,0,Y,5,5,8992350.0,8992350.0,9006300.0,0,0,PARK,4000000,Yes,Park,high
2013-12-11,4,13538,7,PARK,1630000,1948,2,5296,0.0,0.0,9,413,654,3011,29,31,E314,105,Q0,0,5296,0,0,0,5296,0,0,0,1.0,0,0,2253.58,860.33,50.0,90.0,0,Y,5,5,13540500.0,13540500.0,13751100.0,0,0,PARK,4000000,Yes,Park,high
2013-12-11,4,13538,15,FIREHOUSE,9000,1930,1,5600,0.62,0.6,8,413,654,3011,29,31,E314,105,Y1,0,5600,0,0,0,0,0,0,5600,2.0,0,0,60.0,150.0,40.0,70.0,0,N,5,5,76950.0,76950.0,239850.0,0,0,R3-2,4287743,Yes,Residential,medium
2013-12-11,4,13549,7,BRANCH LIBRARY,7000,1962,1,4690,0.67,0.6,8,413,654,2007,29,31,E314,105,P8,0,4690,0,0,0,0,0,0,4690,1.0,0,0,70.0,100.0,70.0,67.0,0,N,3,5,100800.0,100800.0,207450.0,0,0,R3-2,4287999,Yes,Residential,medium
2013-12-11,4,13578,1,ELEMENTARY SCHOOL,76050,1930,1,97190,1.28,0.6,8,413,660,2004,29,31,E314,105,W1,0,97190,0,0,0,0,0,0,97190,3.0,0,1,195.0,390.0,298.67,182.17,0,N,3,5,814500.0,814500.0,10462050.0,1999,0,R3X,4288640,Yes,Residential,high
2013-12-11,4,13655,1,"ELEMENTARY SCHOOL, PLAYGRND/SPORTS AREA",126600,1965,1,213338,1.69,0.6,8,413,664,6005,29,31,E314,105,W1,0,213338,0,0,0,0,0,0,213338,2.0,0,1,585.0,200.0,550.0,170.0,0,Y,3,5,1197000.0,1197000.0,11783250.0,2000,0,R3X,4290116,Yes,Residential,high
2013-12-11,4,13718,1,ELEMENTARY SCHOOL,74300,1967,1,55392,0.75,0.6,8,413,694,2012,29,31,E311,105,W1,0,55392,0,0,0,0,0,0,55392,2.0,0,0,200.0,395.0,170.0,292.0,0,Y,5,5,778500.0,778500.0,4150800.0,0,0,R3-1,4000000,Yes,Residential,high
2013-12-11,4,13791,2,PARK,12826931,2002,4,0,0.0,0.0,9,413,664,2012,29,31,E311,105,Q1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,Y,5,5,59164200.0,59164200.0,59264100.0,0,0,PARK,4000000,Yes,Park,high
2013-12-11,4,13808,5,NATURAL AREA/ETC,25594,0,0,0,0.0,0.6,11,413,664,1000,29,31,E314,105,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,151.67,168.75,0.0,0.0,0,N,3,5,5971.0,0.0,0.0,0,0,R3-2,4000000,No,Residential,medium
2013-12-11,4,13957,1,BRANCH LIBRARY,7875,1978,1,6060,0.77,0.5,8,410,892,3007,27,32,L173,106,P8,0,6060,0,0,0,0,0,0,6060,1.0,0,1,105.0,75.0,75.0,96.0,0,N,3,5,122400.0,122400.0,657000.0,0,0,R2,4000000,Yes,Residential,medium
2013-12-11,4,14009,60,"ELEMENTARY SCHOOL, PLAYGRND/SPORTS AREA",108000,1965,1,50000,0.46,0.5,8,410,892,5004,27,32,L173,106,W1,0,50000,0,0,50000,0,0,0,0,3.0,0,0,200.0,540.0,170.0,401.0,0,N,5,5,1915200.0,1915200.0,5191200.0,0,0,R2,4293311,Yes,Residential,high
2013-12-11,4,14152,102,OTHER POLL CNTRL FAC,2000,0,0,0,0.0,0.6,10,410,884,2005,27,32,L173,106,G7,0,0,0,0,0,0,0,0,0,0.0,0,0,40.0,50.0,0.0,0.0,0,N,5,5,20700.0,0.0,0.0,0,0,R3-1,4000000,No,Residential,medium
2013-12-11,4,14163,101,FIREHOUSE,7630,1966,1,7957,1.04,0.6,8,410,892,3022,27,32,L173,106,Y1,0,7957,0,0,0,0,0,0,7957,2.0,0,1,90.0,84.0,66.0,73.5,1,N,2,0,181350.0,181350.0,792450.0,0,0,R3-1,4000000,Yes,Residential,high
2013-12-11,4,14168,16,ELEMENTARY SCHOOL,80000,1963,1,72700,0.91,0.6,8,410,884,8006,27,32,L173,106,W1,0,72700,0,0,0,0,0,0,72700,4.0,0,0,400.0,200.0,60.0,200.0,0,N,5,5,1057500.0,1057500.0,6041250.0,0,0,R3-1,4000000,Yes,Residential,high
2013-12-11,4,14234,535,NO USE-VACANT LAND,754,0,0,0,0.0,0.6,11,410,884,6001,27,32,L173,106,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,29.0,26.0,0.0,0.0,0,Y,5,5,496.0,0.0,0.0,0,0,R3-1,4000000,No,Residential,low
2013-12-11,4,14254,1638,NO USE-VACANT LAND,1600,0,0,0,0.0,0.6,11,410,884,6004,27,32,L173,106,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,20.0,80.0,0.0,0.0,0,N,5,5,2476.0,0.0,0.0,0,0,R3-1,4296573,No,Residential,low
2013-12-11,4,14260,1,"NATURAL AREA/ETC, OUTDOOR PKNG-AGENCY, OUTDOOR TOW POUND, PUMPING STATION, NO USE, NO USE-VACANT LAND, FINAL COMMITMNT-DISP, IN USE-TENANTED, SHORT-TERM AGREEMENT",214755710,1994,121,17095037,0.08,0.0,7,483,664,1001,29,31,E314,105,T1,0,17095037,0,0,0,2677430,0,0,14417607,3.0,0,133,0.0,0.0,0.0,0.0,0,Y,5,5,2323174050.0,2323174050.0,5535000000.0,1999,0,M1-1,4000000,Yes,Manufacturing,high
2013-12-11,4,15000,1,INDOOR STORAGE-BULK,40042,1989,1,10568,0.26,0.0,7,413,306,4028,29,31,E302,105,Y6,0,10568,0,0,0,0,0,0,10568,1.0,0,1,200.0,200.0,120.0,88.0,1,N,5,0,333000.0,333000.0,792450.0,0,0,M1-1,4433111,Yes,Manufacturing,high
2013-12-11,4,15001,73,COMBINED MAINT/STRG,50000,1989,1,56515,1.13,0.0,7,413,306,4029,29,31,E302,105,Y6,0,56515,0,10287,0,0,0,0,46228,2.0,0,1,200.0,250.0,200.0,231.0,1,N,5,0,475650.0,475650.0,2984400.0,0,0,M1-1,4433112,Yes,Manufacturing,high
2013-12-11,4,15200,100,PARK,4878000,0,0,0,0.0,0.0,9,484,1072.02,1020,27,0,E302,113,Q0,0,0,0,0,0,0,0,0,0,0.0,0,0,2776.59,1504.36,0.0,0.0,0,Y,5,5,193995216.0,193995216.0,193995216.0,0,0,PARK,4000000,No,Park,high
2013-12-11,4,15308,1,NO USE-VACANT LAND,423828,0,0,0,0.0,0.6,11,414,1072.01,1021,27,32,E266,100,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,200.0,300.0,0.0,0.0,0,Y,9,5,98431.0,0.0,0.0,0,0,R3-2,4000000,No,Residential,medium
2013-12-11,4,15313,485,ELEMENTARY SCHOOL,46000,1950,2,10740,0.23,0.6,8,414,1072.01,1031,27,32,E266,100,W3,0,10740,0,0,0,0,0,0,10740,2.0,0,1,327.0,360.0,120.0,110.0,0,Y,5,5,323550.0,323550.0,1039500.0,0,0,R3-2,4000000,Yes,Residential,high
2013-12-11,4,15315,600,NO USE-VACANT LAND,57780,0,0,0,0.0,0.6,11,414,1072.01,1029,27,32,E266,100,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,225.0,795.0,0.0,0.0,0,N,5,5,9193.0,0.0,0.0,0,0,R3-2,4000000,No,Residential,medium
2013-12-11,4,15316,525,"NO USE-VACANT LAND, WATERFRONT PROPERTY",56160,0,0,0,0.0,0.6,11,414,1072.01,1034,27,32,E266,100,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,225.0,690.0,0.0,0.0,0,Y,3,5,8467.0,8467.0,8467.0,0,0,R3-2,4000000,No,Residential,medium
2013-12-11,4,15317,100,NO USE-VACANT LAND,37454,0,0,0,0.0,0.6,11,414,1072.01,1033,27,32,E266,100,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,150.0,225.0,0.0,0.0,0,Y,2,5,5685.0,0.0,0.0,0,0,R3-2,4310996,No,Residential,medium
2013-12-11,4,15318,375,NO USE-VACANT LAND,45900,0,0,0,0.0,0.6,11,414,1072.01,1032,27,32,E266,100,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,225.0,745.0,0.0,0.0,0,N,5,5,6955.0,0.0,0.0,0,0,R3-2,4000000,No,Residential,medium
2013-12-11,4,15501,20,PARK,72000,1930,1,400,0.01,0.0,9,414,1032.01,3002,27,31,L134,101,Q1,0,400,0,0,0,0,0,0,400,1.0,0,1,260.0,275.0,20.0,20.0,0,Y,5,5,324000.0,324000.0,337950.0,0,0,PARK,4000000,Yes,Park,high
2013-12-11,4,15320,330,NO USE-VACANT LAND,76000,0,0,0,0.0,0.6,11,414,1072.01,1037,27,32,E266,100,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,225.0,975.0,0.0,0.0,0,Y,2,5,11491.0,11491.0,11491.0,0,0,R3-2,4000000,No,Residential,medium
2013-12-11,4,15321,230,NO USE-VACANT LAND,86192,1920,1,1756,0.02,0.6,1,414,1072.01,1037,27,32,E266,100,A1,0,0,1756,0,0,0,0,0,0,2.0,1,1,225.0,675.0,34.0,50.0,1,N,5,0,8874.0,0.0,0.0,0,0,R3-2,4462343,Yes,Residential,medium
2013-12-11,4,15323,100,NO USE-VACANT LAND,126426,0,0,0,0.0,0.6,11,414,1072.01,1046,27,32,E266,100,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,300.0,225.0,0.0,0.0,0,Y,5,5,9125.0,9125.0,9125.0,0,0,R3-2,4000000,No,Residential,medium
2013-12-11,4,15324,1,PARK,78200,0,0,0,0.0,0.6,11,414,1072.01,1045,27,32,E266,100,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,400.0,200.0,0.0,0.0,0,Y,5,5,145293.0,0.0,0.0,0,0,R3-2,4000000,No,Residential,medium
2013-12-11,4,15325,25,PARK,87370,0,0,0,0.0,0.0,9,414,1072.01,1044,27,32,E266,100,Q0,0,0,0,0,0,0,0,0,0,0.0,0,0,331.0,480.0,0.0,0.0,0,Y,5,5,3151791.0,3151791.0,3151791.0,0,0,PARK,4000000,No,Park,high
2013-12-11,4,15327,10,PARK,106933,0,0,0,0.0,0.6,11,414,1072.01,1048,27,32,E266,100,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,188.23,621.59,0.0,0.0,0,Y,5,5,59406.0,59406.0,59406.0,0,0,R3-2,4000000,No,Residential,medium
2013-12-11,4,15375,26,NO USE-VACANT LAND,35900,0,0,0,0.0,0.6,11,484,1072.01,1014,27,32,E266,100,V9,0,0,0,0,0,0,0,0,0,0.0,0,0,140.0,220.0,0.0,0.0,0,Y,5,5,855866.0,0.0,0.0,0,0,R3-2,4533064,No,Residential,high
2013-12-11,4,15500,500,NO USE-VACANT LAND,1110850,1940,2,1920,0.0,0.6,1,414,1072.01,1014,27,32,E266,100,A1,0,0,1920,0,0,0,0,0,0,2.0,1,1,563.0,3900.0,20.0,58.0,1,Y,5,0,58206.0,0.0,0.0,0,0,R3-2,4459248,Yes,Residential,medium
2013-12-11,4,15400,39,NO USE-NON RES STRC,2601,0,0,0,0.0,0.6,11,414,1072.01,1000,27,32,E266,100,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,27.65,102.43,0.0,0.0,0,Y,5,5,4360.0,4360.0,4360.0,0,0,R3-2,4297278,No,Residential,medium
2013-12-11,4,15400,59,NO USE-VACANT LAND,23800,0,0,0,0.0,0.6,11,414,1072.01,1000,27,32,E266,100,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,102.0,233.0,0.0,0.0,0,Y,5,5,42453.0,0.0,0.0,0,0,R3-2,4000000,No,Residential,medium
2013-12-11,4,15461,780,PLAYGRND/SPORTS AREA,12163,1935,1,2442,0.2,0.0,9,414,1072.01,1014,27,32,E266,100,Q1,0,2442,0,0,0,0,0,0,2442,2.0,0,0,177.46,86.58,0.0,0.0,0,N,5,5,93150.0,0.0,0.0,0,0,PARK,4000000,Yes,Park,medium
2013-12-11,4,15463,830,NO USE-VACANT LAND,34200,0,0,0,0.0,0.6,11,414,1072.01,1017,27,32,E266,100,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,318.1,101.87,0.0,0.0,0,N,5,5,1506.0,0.0,0.0,0,0,R3-2,4000000,No,Residential,low
2013-12-11,4,15465,1080,NO USE-VACANT LAND,19425,0,0,0,0.0,0.6,11,414,1072.01,1014,27,32,E266,100,V0,0,0,0,0,0,0,0,0,0,0.0,0,0,185.0,105.0,0.0,0.0,0,N,5,5,1131.0,0.0,0.0,0,0,R3-2,4462344,No,Residential,low
2013-12-11,4,15481,530,"BRANCH LIBRARY, PARK, NO USE-VACANT LAND",81950,1991,1,1600,0.02,0.6,8,414,1072.01,1036,27,32,E266,100,P8,0,1600,0,0,0,0,0,0,1600,1.0,0,1,410.0,195.0,0.0,0.0,0,N,5,5,176400.0,176400.0,558450.0,0,0,R3-2,4297581,Yes,Residential,medium
2013-12-11,4,15534,70,SECTION STATION,14000,1931,2,1725,0.12,0.6,7,414,1032.02,1009,27,31,E328,101,Y6,0,1725,0,0,0,0,0,0,1725,2.0,0,1,100.0,140.0,23.0,30.0,0,N,5,5,47700.0,47700.0,54900.0,0,0,R3X,4000000,Yes,Residential,medium
